0.564446 0.786062
0.294862 0.643035
-0.036863 -0.101368
-0.672880 0.230367
0.776236 -0.407019
0.578225 0.898442
0.393140 -0.223794
-0.741995 0.318868
-0.792309 -0.210600
0.300559 0.586189
-0.891499 -0.508085
0.847454 0.910296
0.512746 0.805777
0.649278 -0.118697
0.763666 0.070989
-0.863685 -0.150997
-0.072376 -0.191673
-0.820549 0.378744
0.520440 0.523330
-0.975626 -0.352078
-0.089578 0.944551
-0.577527 0.778190
0.424468 -0.299040
0.951636 0.101463
0.122074 -0.573222
0.513244 0.368469
-0.718810 0.324988
0.027839 -0.100112
-0.453878 0.144598
0.315788 0.656594
0.783396 -0.385356
-0.842910 0.267134
0.614305 0.300722
0.550819 0.984089
-0.364128 -0.090530
0.157619 0.577144
-0.665859 0.028289
-0.077683 0.161886
-0.320954 -0.705559
0.895194 -0.021992
-0.588404 -0.981075
-0.765641 0.088598
0.015583 0.227041
0.398973 -0.974117
0.377680 -0.848233
0.524540 -0.622392
-0.865965 0.159456
0.757683 -0.027878
-0.006055 -0.699661
0.252436 0.353384
-0.289861 -0.888253
-0.637726 0.639120
0.238512 0.449748
0.694498 0.569375
0.812301 -0.850612
-0.498022 0.741370
-0.272080 -0.839152
0.746172 0.009142
-0.956412 0.664391
0.813806 -0.142983
0.031100 -0.932811
0.170371 0.429290
0.692910 0.258330
-0.552456 0.646944
-0.861933 0.877363
0.092508 -0.032356
-0.823889 -0.419215
0.186649 0.983157
-0.454903 0.899495
-0.962608 0.166625
0.423619 -0.964649
0.964937 -0.984302
0.868555 0.617371
0.008778 -0.935929
0.266315 -0.925086
0.143382 0.496968
-0.352777 0.287253
-0.438231 0.303436
-0.886073 -0.837419
-0.461912 -0.175084
-0.283361 0.706489
0.912968 -0.963690
-0.971855 -0.664624
0.198414 -0.728658
0.093357 -0.176479
0.806741 0.138881
-0.440586 -0.506230
-0.638159 -0.434497
-0.113902 0.856209
-0.575688 -0.228363
0.082788 0.144501
0.552210 -0.412782
0.600227 0.649877
0.404487 -0.695616
-0.464666 -0.547724
-0.924671 -0.137128
-0.756849 0.465575
0.106157 -0.815434
-0.860078 0.802961
-0.444411 0.536543
0.867749 -0.004945
0.093565 -0.316448
0.710914 -0.043587
0.650845 -0.644450
0.651393 -0.144958
0.546011 0.701015
-0.462090 0.578485
-0.035853 -0.167869
-0.575500 0.348909
-0.466196 0.796404
-0.563835 -0.829333
0.619149 -0.500892
-0.183199 0.221004
0.463108 0.139370
0.730664 0.687490
-0.313535 -0.535407
0.107253 0.834932
0.153051 0.880301
0.116320 0.714431
0.452704 -0.927174
0.045543 0.095275
-0.004436 0.140213
-0.583686 0.143735
-0.659408 -0.123023
0.389130 0.151343
-0.457984 0.361541
0.601924 0.522540
0.655563 -0.764877
-0.885438 0.690707
0.046099 0.792973
-0.910048 0.480469
0.258368 0.237501
0.000190 -0.619787
0.260003 0.966653
0.215830 0.736380
0.242767 -0.464368
0.496361 0.495937
0.970738 0.739529
0.931812 0.799718
0.527159 0.121818
-0.947527 -0.138950
-0.040649 0.357171
-0.961136 0.929691
-0.711256 0.089275
0.458369 0.589079
-0.056733 -0.038785
0.662641 0.610020
-0.349058 -0.318242
-0.505234 -0.214536
-0.344474 -0.740148
-0.252580 0.955212
0.556874 0.602242
0.530659 -0.053501
0.531978 0.173669
-0.353924 -0.853878
-0.104979 -0.956676
0.092076 -0.026743
0.583012 -0.459523
0.572806 -0.334910
0.744503 0.456978
0.566815 0.509765
0.624404 0.904533
0.363331 0.787442
0.502892 -0.309291
-0.421947 0.193737
0.957388 0.822940
0.404016 0.974934
0.834045 0.681186
-0.960223 0.498123
-0.686734 -0.400144
-0.865085 -0.219713
-0.199797 -0.150127
0.721819 0.408080
0.594510 -0.649743
-0.492724 0.550926
-0.108359 0.893698
0.591692 0.828084
-0.476798 -0.865987
0.624471 -0.375808
-0.221714 -0.692801
-0.607320 0.758432
0.485886 0.711812
-0.035016 -0.846703
-0.422027 -0.219410
0.206189 -0.372366
-0.376885 0.864145
0.458235 0.204304
0.202561 -0.696891
0.541715 -0.534706
0.538351 0.989566
0.716063 -0.077202
0.575941 0.054523
0.106112 -0.424307
-0.449773 -0.071367
0.933615 0.306251
0.172233 0.723132
0.449137 -0.664710
-0.680949 0.783028
0.398297 -0.458830
0.138051 -0.846460
-0.590243 0.385714
0.482974 0.721135
0.191421 0.166798
-0.359025 -0.472205
0.788709 -0.489735
0.979399 0.213021
0.964813 0.688784
0.199027 0.059608
0.896890 0.390535
0.362870 0.128872
-0.932387 0.863536
0.308258 0.844563
0.105122 -0.515965
0.535370 -0.313044
0.258925 -0.625391
0.652031 -0.873204
-0.258229 0.852473
-0.683137 -0.660499
-0.457210 0.155252
-0.378460 -0.945506
0.592079 -0.219791
-0.362112 -0.766912
-0.195915 -0.171472
-0.316273 0.889409
0.544557 -0.746930
-0.612921 0.623325
-0.426148 0.201531
0.780553 0.620546
0.874122 0.040504
-0.453244 -0.774820
-0.360601 -0.281855
-0.795563 0.440871
-0.090811 -0.440666
0.093694 0.821157
0.561876 0.502885
-0.368254 0.291145
-0.663185 0.939315
-0.295555 -0.633183
-0.177744 0.335249
0.613812 -0.251955
0.492007 0.616180
-0.766863 -0.089356
-0.529599 0.370266
-0.537648 0.569936
-0.985546 0.942899
-0.114774 -0.819733
0.052904 0.146158
0.168051 0.607061
0.422434 -0.575484
-0.305769 -0.334392
0.353239 -0.951687
0.444077 0.044849
-0.231745 -0.548253
-0.770155 0.575726
0.867061 -0.026322
0.499569 -0.847649
0.556274 0.045374
-0.646229 -0.332416
-0.993634 -0.392741
0.053123 0.653892
0.284174 0.458536
0.871481 0.367694
0.177113 0.740394
0.568509 0.394593
0.519603 0.428680
-0.851011 -0.641952
0.576569 0.368317
-0.348821 0.764447
0.272565 -0.365453
0.621984 -0.513274
0.598711 0.373773
0.224206 0.010753
0.996481 0.866497
0.957541 -0.039283
0.641057 0.465656
-0.568523 0.080308
-0.083195 0.899493
0.759960 0.808032
0.136649 0.544003
0.218330 0.111761
-0.129285 -0.355010
-0.326786 0.489271
-0.624113 -0.204533
0.711449 -0.404141
0.272212 -0.521330
-0.001245 0.919388
0.950260 0.170226
0.630984 -0.403358
0.661297 -0.492236
-0.003686 0.382269
-0.477439 0.874371
-0.341358 -0.853544
-0.669284 -0.344259
-0.381717 0.586970
-0.169508 0.613481
0.689459 -0.101248
0.045294 -0.050320
-0.998262 0.549446
-0.705032 0.316243
-0.346846 -0.353896
0.777398 -0.874078
0.847371 -0.065447
-0.110024 -0.444064
-0.126652 0.063100
0.245004 -0.760108
0.273038 -0.817034
-0.154120 -0.595617
0.138686 -0.412163
-0.758862 -0.667847
-0.723100 -0.189802
-0.120590 0.179127
-0.471278 -0.986653
0.888060 0.390440
-0.479097 0.468427
0.422359 -0.323273
0.632841 -0.107437
0.209820 -0.234040
-0.190851 -0.272100
0.741030 -0.189427
0.117930 -0.743272
0.556652 -0.601256
-0.089998 -0.223110
-0.194682 -0.708057
0.475358 0.593873
-0.287095 0.747595
0.056248 0.230096
0.319201 -0.024154
0.230003 -0.486870
-0.714395 -0.627535
0.717529 0.762129
-0.761882 0.963924
0.732747 0.547127
0.549405 0.643607
-0.725596 0.036147
-0.518023 -0.626751
-0.083681 -0.999389
0.539475 -0.529986
0.709091 0.354830
-0.414924 -0.925097
-0.469365 0.555810
-0.080685 -0.467388
0.300748 -0.688169
0.963711 0.221653
-0.485052 -0.274116
-0.897838 0.306810
-0.273778 0.011691
0.143816 -0.901665
0.382196 -0.656257
0.263266 -0.212181
0.355737 0.031722
-0.388976 -0.418782
-0.674944 -0.953382
-0.475358 0.186612
-0.847188 -0.625672
-0.351373 0.955772
-0.495519 -0.850000
0.211093 -0.331699
0.206695 -0.841554
0.409357 0.680016
-0.808374 -0.802050
-0.398164 -0.737707
0.646643 0.993999
0.939973 0.980511
-0.951618 0.145444
-0.880614 -0.153048
0.061100 0.519734
0.723041 0.153675
0.633347 0.961710
-0.618505 -0.454490
-0.147558 0.692587
0.216043 0.274964
0.360413 0.978969
-0.233077 0.667239
-0.150609 0.054814
-0.813077 0.470547
0.077076 0.246495
0.781946 0.629322
0.603078 -0.685623
-0.627112 0.759001
0.209139 -0.399312
0.833037 0.480251
0.697723 0.219959
-0.091365 -0.659080
0.627697 -0.921511
0.509522 0.908908
-0.595715 -0.055267
-0.444691 -0.288311
0.028678 0.789671
-0.920680 -0.506489
0.996630 0.117393
0.553914 0.915382
0.345406 0.476310
-0.764529 0.147433
-0.186958 0.826008
-0.939826 0.933278
0.224821 0.056295
0.551792 0.820161
-0.730095 -0.792793
0.266543 0.640084
-0.732678 0.785432
0.663401 0.884276
0.026502 -0.671653
-0.445170 -0.138814
-0.604291 -0.479931
0.741697 -0.177353
-0.343718 0.382772
-0.341167 0.191447
-0.557213 -0.876421
-0.145122 0.672223
0.303307 0.831276
-0.845617 -0.180801
-0.899057 0.756401
0.428177 0.012366
0.583244 -0.581079
0.908572 -0.891856
0.107075 -0.299006
0.867340 -0.691887
0.542537 0.016779
0.924491 -0.583112
0.053308 0.044058
-0.464301 -0.294592
0.108893 -0.951590
-0.355497 -0.662553
-0.609711 0.031447
0.779662 0.019520
-0.146323 0.942007
0.320967 -0.078720
-0.218012 0.679736
-0.034109 -0.716135
-0.378988 0.821653
-0.458534 0.245514
0.531264 -0.095125
-0.820685 -0.388394
-0.183230 0.423710
0.059228 0.552953
0.372927 0.910367
-0.367845 0.569934
0.096198 -0.823123
0.142528 0.003457
-0.375498 -0.731928
-0.606418 -0.206763
-0.769123 0.373194
0.785306 -0.336349
0.675656 -0.678504
0.672759 0.011715
-0.259402 -0.748418
-0.463560 -0.772362
-0.343333 0.879326
0.626738 0.024264
0.771925 -0.777752
-0.160279 -0.498539
-0.595548 -0.979191
-0.214276 -0.820547
-0.619248 0.609605
-0.958040 -0.048723
-0.750108 -0.789878
-0.406933 0.975855
0.199714 0.675337
-0.532621 -0.486374
-0.345366 0.658827
-0.460342 0.689128
-0.440099 0.234726
-0.450917 0.209808
0.350369 0.947088
0.280756 0.998108
-0.383534 0.292516
-0.788514 -0.448789
0.473450 -0.473322
-0.327584 0.963197
0.175329 -0.333482
0.517598 0.078206
-0.969599 -0.760847
0.275869 0.941581
-0.464644 0.218403
-0.157587 0.539896
0.418155 0.145208
0.323058 0.911452
0.548662 -0.962896
-0.756477 0.689863
0.446039 0.143683
-0.006084 -0.972243
-0.911021 -0.526653
0.663240 0.852511
-0.325201 0.275549
0.547689 -0.853936
-0.115902 0.783134
0.414958 -0.145040
-0.540396 0.313785
-0.612698 0.079055
0.000865 -0.979156
-0.493245 -0.925235
0.208710 -0.526993
0.347434 -0.669427
-0.140703 0.353321
-0.569934 0.232729
-0.980987 -0.634547
0.845396 -0.951119
0.055239 0.693186
-0.197306 0.075022
0.075368 0.534885
0.706383 0.344351
0.929821 -0.764896
0.267134 0.125894
0.286703 -0.794077
0.949787 0.781742
-0.166123 -0.919603
0.449798 0.652701
-0.432107 0.261795
0.765493 -0.392024
0.475209 0.655348
0.320435 0.162269
-0.313550 0.306349
0.808124 0.358688
0.579076 -0.023782
-0.673850 -0.278257
-0.639453 0.876363
0.928757 0.828548
0.740983 0.676987
0.314286 0.570544
-0.568004 -0.282623
-0.558235 -0.620040
0.612184 0.674695
-0.484626 0.634118
-0.452359 0.567970
0.324369 -0.008575
0.638159 -0.322874
-0.047281 -0.935213
-0.105102 0.019172
-0.320839 -0.358913
-0.001433 0.505086
-0.426916 -0.659385
0.230770 -0.037144
0.424093 0.958583
-0.743135 -0.172483
-0.161698 0.316470
-0.999510 -0.639800
-0.330274 0.001983
-0.192340 0.025631
-0.176991 0.175229
-0.125255 -0.360610
0.442770 -0.322221
-0.082281 -0.883731
-0.466372 -0.086277
0.064229 0.175095
0.354488 0.559962
-0.443164 0.743976
-0.653255 -0.899685
-0.941549 -0.412341
0.572932 0.021680
0.680226 0.539039
-0.373357 0.672818
-0.384617 -0.303469
-0.707358 0.900231
-0.371782 0.481494
0.977691 -0.559579
0.925926 -0.879112
-0.490186 -0.661463
-0.110403 0.036081
-0.233759 -0.020741
-0.039463 -0.459364
-0.260947 0.122168
0.311706 -0.279100
0.194529 -0.164890
-0.949915 0.342448
0.515035 -0.697539
-0.854458 0.369697
0.073773 0.705344
-0.488944 0.325546
0.050923 -0.878754
-0.720660 0.274710
0.201856 0.228453
0.892370 -0.634386
0.253603 0.859010
-0.211077 -0.064142
0.898912 -0.872668
0.387813 -0.921437
-0.253544 -0.052053
0.411459 0.433920
-0.686864 0.607584
0.297930 -0.567593
-0.836102 -0.103737
-0.856013 -0.901853
0.521329 0.743947
-0.595505 0.689765
0.436930 0.480176
0.819276 -0.401780
-0.693716 -0.666772
-0.484461 0.668794
0.138935 0.006942
-0.346269 0.574098
-0.995979 0.304528
-0.967127 -0.694846
0.879099 0.349126
0.040030 -0.658512
0.304956 0.233295
0.500131 -0.388209
-0.263851 0.436612
-0.165343 -0.327741
0.681028 -0.133253
0.112885 0.574083
0.030704 0.485530
-0.474614 -0.177207
-0.563803 0.585474
0.864687 0.968988
-0.868584 0.010574
-0.366679 0.099818
-0.979280 0.352473
-0.252294 0.757740
-0.607912 0.977461
-0.480706 0.696576
0.370291 -0.174202
-0.731935 -0.045523
0.747224 0.569701
0.536145 0.396925
0.415475 -0.600770
0.435909 -0.131307
0.662137 -0.794674
-0.756757 -0.685439
0.970765 0.489405
-0.695032 -0.064034
-0.102489 0.276073
-0.427942 -0.155744
0.403086 -0.123039
0.371518 0.280174
0.498824 0.047402
0.150890 -0.063577
-0.958701 0.812516
0.206439 -0.078400
0.387595 -0.432279
-0.413703 0.483991
0.216072 0.859863
-0.295251 -0.545763
-0.116109 0.741892
-0.080773 0.992390
0.061795 0.723155
0.366306 0.394359
0.767345 0.944836
-0.025423 -0.611763
-0.953047 0.608889
-0.423651 0.809628
0.706158 -0.925180
-0.108748 0.447140
0.132514 0.013076
0.734416 0.671867
0.253808 0.452707
0.854075 -0.535388
-0.498847 0.724757
0.638095 -0.919952
-0.730675 -0.393798
0.085524 -0.544165
0.232201 0.039757
0.047555 -0.538160
0.049356 -0.838376
-0.208525 -0.417461
-0.377505 0.589120
0.387140 -0.770523
0.976290 -0.183289
0.387151 -0.609171
0.430630 -0.157027
-0.210023 0.014078
0.776688 0.104300
-0.524551 0.083122
-0.534358 0.566341
0.507835 0.437735
0.282112 -0.234848
0.508638 -0.788042
0.518419 0.286009
-0.770068 0.697707
0.294804 -0.455616
0.567581 0.116440
-0.763931 -0.255862
-0.558889 0.223917
0.119627 -0.962430
0.168831 0.850252
0.365089 0.900980
-0.391275 -0.343722
-0.807371 -0.316999
-0.471774 -0.276439
-0.914473 0.955311
0.064165 -0.054698
0.440999 0.695084
-0.651644 0.328290
0.382058 0.128083
-0.207053 -0.251785
-0.124716 -0.044616
0.678789 0.929417
-0.479152 -0.249812
-0.548252 0.204730
-0.711260 0.210419
0.119490 -0.485416
0.709594 0.869532
-0.926665 -0.047856
0.142085 0.842674
0.254883 0.171969
0.417466 -0.561846
0.947544 -0.184767
0.501575 -0.369974
0.212730 0.027609
0.945027 0.332030
0.235846 0.045231
-0.376055 0.297950
-0.313615 0.427788
0.234510 0.991352
0.863057 -0.603838
0.951862 -0.352459
0.239762 0.844340
0.476872 -0.624456
-0.913668 0.864706
0.751994 -0.023605
0.042644 -0.666011
0.572655 -0.393459
0.149862 0.132864
0.634507 0.042116
0.710438 0.212809
-0.517983 0.053341
-0.353042 0.146332
0.471644 -0.076167
-0.164701 -0.077709
-0.218383 0.054347
-0.109119 0.545256
-0.233889 -0.167403
-0.308678 -0.948726
0.322416 0.736582
-0.817183 0.521483
0.924598 -0.011333
-0.959499 -0.443085
-0.763267 0.685136
0.730855 0.778394
0.051967 -0.355384
0.447542 -0.285922
0.785576 -0.284337
0.921391 0.771716
0.823773 0.082128
0.208717 -0.712235
0.435408 0.402938
0.713329 0.078154
0.970725 -0.285547
-0.398617 -0.685452
-0.393482 -0.338973
0.479373 -0.658257
0.649003 -0.630774
-0.589817 0.596708
0.216278 -0.056021
-0.094211 -0.333739
0.164952 0.424035
0.298937 0.550100
0.898794 -0.218267
-0.209979 0.406043
0.983444 0.947424
-0.173840 -0.848821
0.830276 -0.463972
-0.729637 -0.160473
0.642626 -0.212481
-0.315380 -0.306226
0.664850 0.521957
-0.843866 0.028716
-0.130111 0.052708
-0.276452 -0.823089
-0.586996 0.037573
0.080477 -0.647537
-0.554175 0.200428
0.051264 -0.583951
0.276509 0.818253
0.062897 0.553504
-0.641331 -0.783075
-0.304997 -0.012860
-0.779604 0.577047
0.965341 -0.929028
-0.603558 -0.099907
0.482258 -0.757017
0.816437 -0.028061
0.097430 -0.976243
-0.567107 -0.233147
0.120125 -0.211529
-0.678989 -0.299277
-0.170943 0.341895
-0.106747 0.694250
-0.057110 0.637149
-0.670653 0.305091
0.693702 -0.103562
0.985356 0.521144
0.651670 -0.739853
0.079337 0.619944
-0.969601 0.660501
-0.672758 -0.767133
-0.128266 -0.748571
-0.802497 0.880460
-0.477229 0.267748
-0.752922 -0.377677
-0.199863 0.209444
0.660810 -0.677646
0.855714 -0.448027
-0.369048 -0.246565
-0.865107 0.888043
-0.485203 -0.712116
-0.981684 0.759369
0.356410 0.221826
0.785490 -0.165151
0.001825 0.076045
0.552221 0.353987
0.793082 0.406447
-0.018697 -0.875135
-0.692853 0.300407
-0.470353 -0.732688
-0.979576 -0.979242
-0.456127 0.753299
-0.377094 0.526288
0.576607 -0.772440
0.894398 -0.346734
0.475220 -0.302420
0.215426 -0.144915
-0.789239 0.233136
-0.136928 0.675479
0.580135 0.855628
0.710385 0.066169
0.139867 0.399046
0.155990 0.810091
0.121812 0.388797
-0.248274 -0.578200
0.321341 -0.763162
0.038136 -0.288962
0.604701 0.310629
-0.318754 0.885092
-0.760489 0.927819
0.603271 0.614638
-0.215993 -0.647545
0.223267 -0.748121
0.505364 0.181520
-0.122775 -0.297186
0.277403 -0.380419
-0.739296 -0.141286
-0.268317 0.533092
-0.639604 -0.118160
0.342052 0.412106
-0.874961 -0.492881
-0.981061 0.028354
0.357148 0.320772
0.597609 -0.643308
0.123602 -0.884563
-0.025080 -0.340688
-0.852072 0.137621
-0.411083 0.518797
-0.557885 0.835084
-0.860838 -0.796682
-0.993668 -0.585046
-0.903156 0.016678
-0.042082 -0.083478
0.805229 0.735613
0.330677 0.495318
-0.952004 0.398664
0.525076 0.753632
-0.425714 -0.002821
-0.971569 -0.803486
-0.743997 0.818495
0.069308 0.483913
-0.813531 0.759957
0.571182 0.090187
0.862042 0.418352
-0.143670 0.324006
-0.280514 0.822619
-0.526108 0.128932
0.963767 0.622586
0.937566 -0.302709
-0.494814 0.143418
0.974521 -0.951581
0.772751 -0.112317
0.787796 -0.529441
-0.187439 0.935137
-0.017299 0.455973
0.903657 0.145289
-0.542245 -0.156313
-0.543734 0.067233
-0.528389 -0.776047
-0.034922 0.302433
-0.702370 0.365161
-0.444562 0.295809
0.793309 0.818203
-0.047834 0.546700
-0.818501 -0.608821
0.323211 0.479635
0.262719 0.449768
0.261054 -0.851138
-0.649372 -0.523464
-0.692263 0.265518
0.627092 -0.173042
-0.592189 0.923979
-0.054798 -0.326609
-0.695182 -0.984371
0.067526 0.132070
-0.126484 0.321289
-0.654531 -0.418061
-0.612176 0.298897
-0.406635 -0.244458
0.825072 -0.839318
-0.270619 -0.445288
0.804675 0.466243
0.531840 0.003920
-0.180013 0.431635
0.260889 0.721609
-0.927770 0.386693
0.922079 -0.721532
0.804384 0.325148
-0.110139 -0.871946
0.785063 -0.940696
-0.477307 0.878737
0.965181 -0.402210
-0.725905 -0.977017
0.682498 0.464782
0.109650 0.500785
0.303985 0.835657
0.721931 -0.339580
0.984573 -0.326964
0.503467 -0.471112
0.689477 -0.109084
-0.786945 -0.414004
0.018068 -0.282364
0.670912 -0.028475
0.132576 0.620260
0.478715 0.638361
0.603437 -0.345642
-0.574920 0.825804
0.598805 0.809990
-0.318238 0.611549
-0.762191 0.470430
0.326156 -0.138111
0.597236 -0.648077
0.002981 -0.029677
0.596083 0.751277
0.164589 0.493308
0.510456 -0.236366
0.831676 -0.270116
-0.237529 0.420959
-0.171754 -0.740489
-0.823119 -0.586095
-0.921571 0.701294
-0.163649 -0.812256
-0.929066 0.056810
-0.899637 0.869347
0.105773 0.330815
0.216463 -0.020070
0.316394 0.146256
0.031946 0.713653
0.314078 -0.638712
-0.712396 0.320454
-0.309999 -0.354974
-0.407080 -0.068664
-0.943859 -0.700889
-0.980187 -0.681229
0.129592 -0.179820
0.591515 -0.648452
-0.827663 -0.491093
-0.920926 0.510816
0.583336 -0.529287
0.004744 -0.917187
0.321634 0.887443
0.294074 0.947381
-0.173728 0.704273
0.480876 0.068590
0.110097 -0.585693
-0.837458 0.610027
-0.313747 0.586393
-0.609241 -0.811132
-0.343236 0.899237
0.078614 -0.062450
0.894368 -0.097586
0.055796 -0.418903
-0.254776 -0.503374
-0.822932 -0.984562
0.370852 -0.812106
-0.712585 0.973233
-0.577300 0.186963
0.145650 -0.670016
0.551410 0.120251
-0.487825 0.519484
-0.866419 -0.009743
0.131054 0.406318
0.317808 -0.567199
0.839293 0.818287
0.966949 0.871650
0.264532 0.282577
0.946230 -0.363060
0.737975 0.036667
-0.514622 -0.051038
0.856630 0.496747
-0.628259 -0.656617
0.951183 -0.384566
-0.896498 0.947422
-0.916557 -0.497149
0.525705 -0.416919
0.810511 -0.450105
0.126645 -0.771431
-0.418748 -0.351039
-0.269874 -0.018965
0.546613 -0.315849
0.655418 -0.118676
0.238008 -0.277297
0.767978 -0.192521
0.446708 0.285887
-0.940963 -0.614089
0.765084 0.045145
-0.124390 -0.659838
-0.225022 -0.826705
0.384019 -0.427002
0.017301 0.788609
-0.885406 -0.264808
0.356156 0.996044
-0.404411 0.726849
-0.206921 0.465501
0.177665 -0.355017
-0.973458 -0.312935
0.798244 -0.813582
0.708870 -0.794678
-0.263613 -0.274323
0.272539 -0.257624
0.986946 -0.734494
-0.874774 -0.761217
-0.385890 0.039374
-0.966955 0.107701
0.330780 -0.091290
-0.340330 0.269437
-0.363713 0.247223
-0.430545 0.017119
0.732946 -0.947392
-0.181736 0.160255
0.790564 -0.453098
0.570922 -0.900376
0.756777 -0.999561
-0.407906 -0.060571
0.915345 0.472842
0.378061 -0.267389
-0.817747 0.292147
0.227230 -0.131704
-0.867824 -0.765095
0.781686 -0.557528
0.867473 -0.361103
-0.739666 0.279235
-0.837425 0.261989
-0.943451 0.294355
0.693802 0.734216
0.240415 0.671957
-0.294898 -0.556868
-0.741378 -0.948936
0.053822 -0.925247
-0.805391 0.510648
-0.666719 0.038412
-0.433574 0.264539
-0.106839 0.953796
0.097335 -0.684938
-0.588352 -0.774351
0.086285 0.809319
0.844771 -0.461274
0.859942 -0.814906
0.383750 0.207640
-0.676901 0.026994
0.334457 0.256814
0.000089 0.894642
-0.733898 0.903615
-0.096420 0.638241
-0.763806 0.564454
0.724490 -0.704107
-0.359842 -0.302761
0.030345 0.505781
0.058685 -0.399699
0.040913 -0.402001
-0.781684 -0.722070
0.715730 0.136458
0.697000 0.600630
-0.810269 0.644192
